Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
407,Scott Mellanby,23,PHI,RW,57,6,17,23,-4,77,0.5,6,0,0,1,15,2,0,104,5.8,,
408,Larry Melnyk,29,VAN,D,67,0,2,2,-27,91,0.9,0,0,0,0,2,0,0,45,0.0,,
409,Glenn Merkosky,30,DET,C,3,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,,,
410,Mark Messier*,29,EDM,C,79,45,84,129,19,79,11.3,26,13,6,3,45,34,5,211,21.3,,
411,Mitch Messier,24,MNS,C,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,,
412,Scott Metcalfe,23,BUF,LW,7,0,0,0,0,5,-0.2,0,0,0,0,0,0,0,5,0.0,,
413,Max Middendorf,22,QUE,RW,3,0,0,0,-9,0,-0.3,0,0,0,0,0,0,0,5,0.0,,
414,Mike Millar,24,BOS,RW,15,1,4,5,-2,0,0.0,1,0,0,0,4,0,0,18,5.6,,
415,Corey Millen,25,NYR,C,4,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,4,0.0,,
416,Brad Miller,20,BUF,D,1,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,,,
417,Jay Miller,29,LAK,LW,68,10,2,12,-6,224,-0.6,10,0,0,1,2,0,0,44,22.7,,
418,Kelly Miller,26,WSH,LW,80,18,22,40,-2,49,2.2,13,3,2,2,18,2,2,107,16.8,,
419,Kevin Miller,24,NYR,C,16,0,5,5,-1,2,0.0,0,0,0,0,5,0,0,9,0.0,,
420,Mike Modano*,19,MNS,RW,80,29,46,75,-7,63,5.7,17,12,0,2,29,17,0,172,16.9,,
421,Alexander Mogilny,20,BUF,LW,65,15,28,43,8,16,2.9,11,4,0,2,20,8,0,130,11.5,,
422,John Mokosak,26,DET,D,33,0,1,1,-9,82,0.3,0,0,0,0,1,0,0,15,0.0,,
423,Randy Moller,26,NYR,D,60,1,12,13,-1,139,3.5,1,0,0,0,12,0,0,47,2.1,,
424,Mitch Molloy,23,BUF,LW,2,0,0,0,0,10,0.0,0,0,0,0,0,0,0,0,,,
425,Sergio Momesso,24,STL,LW,79,24,32,56,-15,199,3.6,20,4,0,4,21,11,0,182,13.2,,
426,Michel Mongeau,24,STL,C,7,1,5,6,4,2,0.5,1,0,0,0,3,2,0,2,50.0,,
427,Jay More,21,MNS,D,5,0,0,0,1,16,0.2,0,0,0,0,0,0,0,4,0.0,,
428,Stephane Morin,20,QUE,C,6,0,2,2,1,2,0.0,0,0,0,0,2,0,0,11,0.0,,
429,Jon Morris,23,NJD,C,20,6,7,13,12,8,1.2,4,2,0,1,7,0,0,17,35.3,,
430,Dean Morton,21,DET,D,1,1,0,1,-1,2,0.1,1,0,0,0,0,0,0,2,50.0,,
431,Brian Mullen,27,NYR,RW,76,27,41,68,7,42,5.5,17,7,3,3,25,15,1,186,14.5,,
432,Joe Mullen*,32,CGY,RW,78,36,33,69,6,24,5.7,25,8,3,5,17,16,0,236,15.3,,
433,Kirk Muller,23,NJD,LW,80,30,56,86,-1,74,6.3,21,9,0,6,44,12,0,200,15.0,,
434,Craig Muni,27,EDM,D,71,5,12,17,22,81,4.7,3,0,2,0,11,0,1,42,11.9,,
435,Gord Murphy,22,PHI,D,75,14,27,41,-7,95,5.6,10,4,0,1,15,12,0,160,8.8,,
436,Joe Murphy,22,TOT,RW,71,10,19,29,5,60,1.1,8,2,0,1,19,0,0,117,8.5,,
436,Joe Murphy,22,EDM,RW,62,7,18,25,1,56,0.7,5,2,0,0,18,0,0,101,6.9,,
436,Joe Murphy,22,DET,RW,9,3,1,4,4,4,0.4,3,0,0,1,1,0,0,16,18.8,,
437,Larry Murphy*,28,MNS,D,77,10,58,68,-13,44,7.7,6,4,0,1,29,29,0,173,5.8,,
438,Rob Murphy,20,VAN,LW,12,1,1,2,-13,0,-0.4,1,0,0,1,1,0,0,6,16.7,,
439,Bob Murray,35,CHI,D,49,5,19,24,3,45,3.7,2,3,0,1,9,10,0,84,6.0,,
440,Rob Murray,22,WSH,C,41,2,7,9,-10,58,-0.5,2,0,0,0,7,0,0,29,6.9,,
441,Troy Murray,27,CHI,C,68,17,38,55,-2,86,3.4,13,3,1,4,22,14,2,111,15.3,,
442,Dana Murzyn,23,CGY,D,78,7,13,20,19,140,5.3,6,1,0,0,13,0,0,97,7.2,,
443,Frantisek Musil,25,MNS,D,56,2,8,10,0,109,2.8,2,0,0,1,6,1,1,78,2.6,,
444,Don Nachbaur,31,PHI,C,2,0,1,1,1,0,0.0,0,0,0,0,1,0,0,0,,,
445,Mats Näslund,30,MTL,LW,72,21,20,41,3,19,2.8,15,6,0,3,16,4,0,136,15.4,,
446,Ric Nattress,27,CGY,D,49,1,14,15,14,26,3.4,1,0,0,0,13,1,0,65,1.5,,
447,Cam Neely*,24,BOS,RW,76,55,37,92,10,117,9.4,30,25,0,12,24,13,0,271,20.3,,
448,Ray Neufeld,30,BOS,RW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,,
449,Bernie Nicholls,28,TOT,C,79,39,73,112,-9,86,8.7,24,15,0,1,35,37,1,287,13.6,,
449,Bernie Nicholls,28,LAK,C,47,27,48,75,-6,66,5.9,19,8,0,1,25,22,1,172,15.7,,
449,Bernie Nicholls,28,NYR,C,32,12,25,37,-3,20,2.8,5,7,0,0,10,15,0,115,10.4,,
450,Joe Nieuwendyk*,23,CGY,C,79,45,50,95,32,40,9.0,27,18,0,3,33,17,0,226,19.9,,
451,Chris Nilan,31,NYR,RW,25,1,2,3,-8,59,-0.5,1,0,0,0,2,0,0,24,4.2,,
452,Jim Nill,31,DET,RW,15,0,2,2,-3,18,-0.3,0,0,0,0,2,0,0,10,0.0,,
453,Brian Noonan,24,CHI,RW,8,0,2,2,0,6,-0.1,0,0,0,0,2,0,0,13,0.0,,
454,Robert Nordmark,27,VAN,D,44,2,11,13,-16,34,1.7,1,1,0,0,2,9,0,86,2.3,,
455,Jeff Norton,24,NYI,D,60,4,49,53,-9,65,5.4,0,4,0,0,19,30,0,104,3.8,,
456,Lee Norwood,29,DET,D,64,8,14,22,14,95,4.3,7,1,0,1,9,2,3,60,13.3,,
457,Teppo Numminen,21,WIN,D,79,11,32,43,-4,20,6.2,10,1,0,1,19,12,1,105,10.5,,
458,Gary Nylund,26,NYI,D,64,4,21,25,8,144,4.4,2,2,0,0,16,4,1,65,6.2,,
459,Mike O'Connell,34,DET,D,66,4,14,18,-12,22,2.3,4,0,0,0,12,1,1,57,7.0,,
460,Bill O'Dwyer,30,BOS,C,6,0,1,1,-2,2,-0.1,0,0,0,0,1,0,0,7,0.0,,
461,Adam Oates*,27,STL,C,80,23,79,102,9,30,7.6,15,6,2,3,50,28,1,168,13.7,,
462,Lyle Odelein,21,MTL,D,8,0,2,2,-1,33,0.4,0,0,0,0,2,0,0,1,0.0,,
463,John Ogrodnick,30,NYR,LW,80,43,31,74,11,44,7.2,24,19,0,8,19,12,0,215,20.0,,
464,Janne Ojanen,21,NJD,C,64,17,13,30,-5,12,1.6,16,1,0,1,9,4,0,76,22.4,,
465,Fredrik Olausson,23,WIN,D,77,9,46,55,-1,32,7.0,6,3,0,0,22,21,3,147,6.1,,
466,Ed Olczyk,23,TOR,C,79,32,56,88,0,78,6.6,26,6,0,4,39,17,0,208,15.4,,
467,Keith Osborne,20,STL,RW,5,0,2,2,-2,8,0.0,0,0,0,0,2,0,0,4,0.0,,
468,Mark Osborne,28,TOR,LW,78,23,50,73,2,91,4.9,19,3,1,6,31,14,5,137,16.8,,
469,Joel Otto,28,CGY,C,75,13,20,33,4,116,1.4,6,7,0,0,13,4,3,96,13.5,,
470,Jeff Parker,25,BUF,RW,61,4,5,9,-9,70,-0.8,4,0,0,0,5,0,0,61,6.6,,
471,Greg Paslawski,28,WIN,RW,71,18,30,48,-4,14,2.9,11,7,0,6,22,8,0,122,14.8,,
472,James Patrick,26,NYR,D,73,14,43,57,4,50,8.5,5,9,0,0,16,25,2,136,10.3,,
473,Colin Patterson,29,CGY,LW,61,5,3,8,-4,20,-0.9,5,0,0,0,2,0,1,56,8.9,,
474,Kent Paynter,24,WSH,D,13,1,2,3,-7,18,0.4,1,0,0,0,2,0,0,15,6.7,,
475,Scott Pearson,20,TOR,LW,41,5,10,15,-7,90,0.1,5,0,0,1,9,1,0,66,7.6,,
476,Allen Pedersen,25,BOS,D,68,1,2,3,-5,71,2.9,1,0,0,0,1,1,0,32,3.1,,
477,Barry Pederson,28,TOT,C,54,6,25,31,-13,39,0.9,5,1,0,1,16,9,0,80,7.5,,
477,Barry Pederson,28,PIT,C,38,4,18,22,-10,29,0.5,3,1,0,1,11,7,0,58,6.9,,
477,Barry Pederson,28,VAN,C,16,2,7,9,-3,10,0.4,2,0,0,0,5,2,0,22,9.1,,
478,Mark Pederson,22,MTL,LW,9,0,2,2,0,2,-0.1,0,0,0,0,2,0,0,10,0.0,,
479,Mike Peluso,24,CHI,D,2,0,0,0,0,15,0.1,0,0,0,0,0,0,0,0,,,
480,Jim Peplinski,29,CGY,LW,6,1,0,1,-1,4,0.0,1,0,0,0,0,0,0,12,8.3,,
481,Michel Petit,25,QUE,D,63,12,24,36,-38,215,3.2,7,5,0,0,11,13,0,137,8.8,,
482,Robert Picard,32,TOT,D,44,0,8,8,-3,48,1.5,0,0,0,0,7,1,0,39,0.0,,
482,Robert Picard,32,QUE,D,24,0,5,5,-5,28,0.8,0,0,0,0,4,1,0,25,0.0,,
482,Robert Picard,32,DET,D,20,0,3,3,2,20,0.8,0,0,0,0,3,0,0,14,0.0,,
483,Rich Pilon,21,NYI,D,14,0,2,2,2,31,0.7,0,0,0,0,2,0,0,5,0.0,,
484,Michal Pivonka,24,WSH,C,77,25,39,64,-7,54,4.5,12,10,3,0,26,13,0,149,16.8,,
485,Adrien Plavsic,20,TOT,D,15,3,3,6,1,10,1.2,1,2,0,0,3,0,0,14,21.4,,
485,Adrien Plavsic,20,VAN,D,11,3,2,5,-2,8,0.9,1,2,0,0,2,0,0,13,23.1,,
485,Adrien Plavsic,20,STL,D,4,0,1,1,3,2,0.4,0,0,0,0,1,0,0,1,0.0,,
486,Larry Playfair,31,BUF,D,4,0,1,1,-2,2,0.1,0,0,0,0,1,0,0,0,,,
487,Walt Poddubny,29,NJD,LW,33,4,10,14,-4,28,0.3,3,1,0,0,6,4,0,50,8.0,,
488,Rudy Poeschek,23,NYR,RW,15,0,0,0,-1,55,-0.4,0,0,0,0,0,0,0,1,0.0,,
489,Dave Poulin,31,TOT,C,60,15,27,42,16,24,3.1,14,0,1,1,25,2,0,88,17.0,,
489,Dave Poulin,31,BOS,C,32,6,19,25,11,12,1.8,5,0,1,0,17,2,0,42,14.3,,
489,Dave Poulin,31,PHI,C,28,9,8,17,5,12,1.3,9,0,0,1,8,0,0,46,19.6,,
490,Petr Prajsler,24,LAK,D,34,3,7,10,-9,47,0.9,2,1,0,0,3,4,0,49,6.1,,
491,Wayne Presley,24,CHI,RW,49,6,7,13,-19,69,-0.4,5,1,0,0,6,1,0,75,8.0,,
492,Sergei Priakin,26,CGY,RW,20,2,2,4,-7,0,-0.3,2,0,0,1,2,0,0,17,11.8,,
493,Ken Priestlay,22,BUF,C,35,7,7,14,-1,14,0.7,6,1,0,1,4,3,0,66,10.6,,
494,Bob Probert,24,DET,LW,4,3,0,3,0,21,0.3,3,0,0,1,0,0,0,12,25.0,,
495,Brian Propp,30,TOT,LW,54,16,24,40,5,41,2.9,10,5,1,0,16,8,0,153,10.5,,
495,Brian Propp,30,PHI,LW,40,13,15,28,3,31,2.0,8,5,0,0,10,5,0,108,12.0,,
495,Brian Propp,30,BOS,LW,14,3,9,12,2,10,0.8,2,0,1,0,6,3,0,45,6.7,,
496,Chris Pryor,29,NYI,D,10,0,0,0,-7,24,-0.1,0,0,0,0,0,0,0,2,0.0,,
497,Joel Quenneville,31,HAR,D,44,1,4,5,9,34,2.6,1,0,0,0,4,0,0,17,5.9,,
498,Dan Quinn,24,TOT,C,78,25,38,63,-17,49,4.0,14,11,0,5,22,16,0,181,13.8,,
498,Dan Quinn,24,PIT,C,41,9,20,29,-15,22,1.2,4,5,0,2,11,9,0,86,10.5,,
498,Dan Quinn,24,VAN,C,37,16,18,34,-2,27,2.8,10,6,0,3,11,7,0,95,16.8,,
499,Stephane Quintal,21,BOS,D,38,2,2,4,-11,22,1.4,2,0,0,0,2,0,0,43,4.7,,
500,Yves Racine,20,DET,D,28,4,9,13,-3,23,1.7,3,1,0,0,6,3,0,49,8.2,,
501,Herb Raglan,22,STL,RW,11,0,1,1,-5,21,-0.3,0,0,0,0,1,0,0,13,0.0,,
502,Rob Ramage,31,TOR,D,80,8,41,49,-1,202,5.1,5,3,0,1,19,22,0,196,4.1,,
503,Mike Ramsey,29,BUF,D,73,4,21,25,21,47,6.1,3,1,0,2,16,4,1,91,4.4,,
504,Paul Ranheim,24,CGY,LW,80,26,28,54,27,23,4.4,22,1,3,4,24,2,2,197,13.2,,
505,Rob Ray,21,BUF,LW,27,2,1,3,-2,99,-0.3,2,0,0,0,1,0,0,20,10.0,,
506,Mark Recchi*,21,PIT,RW,74,30,37,67,6,44,5.1,22,6,2,4,33,4,0,143,21.0,,
507,Joe Reekie,24,NYI,D,31,1,8,9,13,43,2.3,1,0,0,1,8,0,0,22,4.5,,
508,Dave Reid,25,TOR,LW,70,9,19,28,-8,9,0.5,5,0,4,1,16,0,3,97,9.3,,
509,Paul Reinhart,30,VAN,D,67,17,40,57,2,30,7.9,7,9,1,1,18,22,0,139,12.2,,
510,Bobby Reynolds,22,TOR,LW,7,1,1,2,-3,0,-0.1,1,0,0,0,1,0,0,13,7.7,,
511,Jean-Marc Richard,23,QUE,D,1,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,0,,,
512,Mike Richard,23,WSH,C,3,0,2,2,0,2,0.1,0,0,0,0,2,0,0,5,0.0,,
513,Luke Richardson,20,TOR,D,67,4,14,18,-1,122,2.3,4,0,0,0,11,3,0,80,5.0,,
514,Stephane Richer,23,MTL,RW,75,51,40,91,35,46,9.6,42,9,0,8,27,13,0,269,19.0,,
515,Dave Richter,29,STL,D,2,0,0,0,-2,0,0.0,0,0,0,0,0,0,0,3,0.0,,
516,Mike Ridley,26,WSH,C,74,30,43,73,0,27,5.8,19,8,3,3,31,10,2,124,24.2,,
517,Gary Roberts,23,CGY,LW,78,39,33,72,31,222,6.9,34,5,0,5,31,2,0,175,22.3,,
518,Gordie Roberts,32,STL,D,75,3,14,17,-12,140,3.3,3,0,0,0,12,2,0,56,5.4,,
519,Torrie Robertson,28,DET,LW,42,1,5,6,-3,112,-0.7,1,0,0,0,5,0,0,20,5.0,,
520,Larry Robinson*,38,LAK,D,64,7,32,39,7,34,4.6,6,1,0,1,21,11,0,80,8.8,,
521,Scott Robinson,25,MNS,RW,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,,,
522,Luc Robitaille*,23,LAK,LW,80,52,49,101,8,38,9.0,32,20,0,7,35,13,1,210,24.8,,
523,Normand Rochefort,29,NYR,D,31,3,1,4,2,24,1.9,3,0,0,1,0,0,1,30,10.0,,
524,Jeremy Roenick,20,CHI,C,78,26,40,66,2,54,4.7,20,6,0,4,25,15,0,173,15.0,,
525,Bob Rouse,25,WSH,D,70,4,16,20,-2,123,4.1,4,0,0,2,10,6,0,72,5.6,,
526,Jean-Marc Routhier,21,QUE,RW,8,0,0,0,-3,9,-0.3,0,0,0,0,0,0,0,8,0.0,,
527,Lindy Ruff,29,NYR,LW,56,3,6,9,-10,80,-0.6,3,0,0,2,6,0,0,59,5.1,,
528,Reijo Ruotsalainen,29,TOT,D,41,3,12,15,-5,20,2.2,2,1,0,0,5,7,0,80,3.8,,
528,Reijo Ruotsalainen,29,NJD,D,31,2,5,7,-4,14,1.3,1,1,0,0,3,2,0,52,3.8,,
528,Reijo Ruotsalainen,29,EDM,D,10,1,7,8,-1,6,0.9,1,0,0,0,2,5,0,28,3.6,,
529,Cam Russell,21,CHI,D,19,0,1,1,-3,27,0.4,0,0,0,0,1,0,0,10,0.0,,
530,Christian Ruuttu,25,BUF,C,75,19,41,60,9,66,4.3,14,4,1,2,33,6,2,160,11.9,,
531,Vladimir Ruzicka,26,EDM,C,25,11,6,17,-21,10,0.8,7,4,0,1,3,3,0,52,21.2,,
532,Shaun Sabol,23,PHI,D,2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,2,0.0,,
533,Ken Sabourin,23,CGY,D,5,0,0,0,1,10,0.2,0,0,0,0,0,0,0,3,0.0,,
534,Joe Sakic*,20,QUE,C,80,39,63,102,-40,27,7.6,30,8,1,2,36,27,0,234,16.7,,
535,Börje Salming*,38,DET,D,49,2,17,19,20,52,3.7,0,2,0,0,12,4,1,52,3.8,,
536,Kjell Samuelsson,31,PHI,D,66,5,17,22,20,91,4.8,5,0,0,1,15,1,1,88,5.7,,
537,Ulf Samuelsson,25,HAR,D,55,2,11,13,15,177,4.1,2,0,0,0,10,1,0,57,3.5,,
538,Jim Sandlak,23,VAN,RW,70,15,8,23,-15,104,0.8,14,1,0,2,7,1,0,135,11.1,,
539,Tomas Sandström,25,TOT,RW,76,32,39,71,-11,128,5.4,24,7,1,3,24,15,0,249,12.9,,
539,Tomas Sandström,25,NYR,RW,48,19,19,38,-10,100,2.9,13,6,0,3,11,8,0,166,11.4,,
539,Tomas Sandström,25,LAK,RW,28,13,20,33,-1,28,2.5,11,1,1,0,13,7,0,83,15.7,,
540,Everett Sanipass,21,TOT,LW,21,5,5,10,-4,25,0.5,3,2,0,0,3,2,0,32,15.6,,
540,Everett Sanipass,21,CHI,LW,12,2,2,4,0,17,0.1,2,0,0,0,2,0,0,16,12.5,,
540,Everett Sanipass,21,QUE,LW,9,3,3,6,-4,8,0.4,1,2,0,0,1,2,0,16,18.8,,
541,Denis Savard*,28,CHI,C,60,27,53,80,8,56,6.5,15,10,2,4,30,21,2,181,14.9,,
542,Mathieu Schneider,20,MTL,D,44,7,14,21,2,25,3.8,2,5,0,1,9,5,0,84,8.3,,
543,Al Secord,31,CHI,LW,43,14,7,21,5,131,1.6,13,1,0,0,7,0,0,68,20.6,,
544,Jaroslav Sevcik,24,QUE,LW,13,0,2,2,-5,2,-0.3,0,0,0,0,1,1,0,9,0.0,,
545,Brent Severyn,23,QUE,LW,35,0,2,2,-19,42,-1.1,0,0,0,0,2,0,0,28,0.0,,
546,Brendan Shanahan*,21,NJD,LW,73,30,42,72,15,137,5.9,22,8,0,5,29,13,0,196,15.3,,
547,Daniel Shank,22,DET,RW,57,11,13,24,1,143,1.1,11,0,0,1,13,0,0,61,18.0,,
548,Darrin Shannon,20,BUF,LW,17,2,7,9,6,4,0.6,2,0,0,0,7,0,0,20,10.0,,
549,Darryl Shannon,21,TOR,D,10,0,1,1,-10,12,-0.4,0,0,0,0,1,0,0,16,0.0,,
550,Brad Shaw,25,HAR,D,64,3,32,35,2,30,5.4,0,3,0,0,16,13,3,65,4.6,,
551,David Shaw,25,NYR,D,22,2,10,12,-3,22,1.8,0,1,1,0,7,3,0,24,8.3,,
552,Neil Sheehy,29,WSH,D,59,1,5,6,8,291,3.0,1,0,0,0,5,0,0,32,3.1,,
553,Ray Sheppard,23,BUF,RW,18,4,2,6,3,0,0.4,3,1,0,1,2,0,0,31,12.9,,
554,Bruce Shoebottom,24,BOS,D,2,0,0,0,0,4,0.1,0,0,0,0,0,0,0,3,0.0,,
555,Trevor Sim,19,EDM,RW,3,0,1,1,0,2,0.0,0,0,0,0,1,0,0,0,,,
556,Craig Simpson,22,EDM,LW,80,29,32,61,-2,180,4.5,22,7,0,2,21,11,0,129,22.5,,
557,Ilkka Sinisalo,31,PHI,RW,59,23,23,46,6,26,3.7,16,4,3,4,17,3,3,102,22.5,,
558,Ville Siren,25,MNS,D,53,1,13,14,1,60,2.9,1,0,0,0,9,4,0,53,1.9,,
559,Randy Skarda,21,STL,D,25,0,5,5,2,11,1.3,0,0,0,0,5,0,0,8,0.0,,
560,Petri Skriko,27,VAN,LW,77,15,33,48,-21,36,2.4,11,3,1,2,20,12,1,172,8.7,,
561,Brian Skrudland,26,MTL,C,59,11,31,42,21,56,3.0,7,4,0,1,25,5,1,70,15.7,,
562,Doug Smail,32,WIN,LW,79,25,24,49,15,63,3.8,23,1,1,6,19,3,2,165,15.2,,
563,Bobby Smith,31,MTL,C,53,12,14,26,-4,35,1.4,8,4,0,2,10,4,0,102,11.8,,
564,Dennis Smith,25,WSH,D,4,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,,,
565,Derrick Smith,25,PHI,LW,55,3,6,9,-15,32,-1.0,3,0,0,0,5,0,1,72,4.2,,
566,Doug Smith,26,TOT,C,40,4,5,9,-1,97,0.0,3,0,1,0,5,0,0,51,7.8,,
566,Doug Smith,26,VAN,C,30,3,4,7,1,72,0.1,2,0,1,0,4,0,0,40,7.5,,
566,Doug Smith,26,PIT,C,10,1,1,2,-2,25,-0.1,1,0,0,0,1,0,0,11,9.1,,
567,Geoff Smith,20,EDM,D,74,4,11,15,13,52,4.0,3,1,0,0,10,1,0,66,6.1,,
568,Steve Smith,26,EDM,D,75,7,34,41,6,171,5.8,4,3,0,1,14,19,1,125,5.6,,
569,Stan Smyl,32,VAN,RW,47,1,15,16,-14,71,-0.2,1,0,0,0,13,2,0,58,1.7,,
570,Greg Smyth,23,QUE,D,13,0,0,0,-8,57,-0.1,0,0,0,0,0,0,0,4,0.0,,
571,Harold Snepsts,35,TOT,D,46,1,4,5,-1,36,1.9,0,1,0,1,4,0,0,15,6.7,,
571,Harold Snepsts,35,VAN,D,39,1,3,4,3,26,1.8,0,1,0,1,3,0,0,13,7.7,,
571,Harold Snepsts,35,STL,D,7,0,1,1,-4,10,0.1,0,0,0,0,1,0,0,2,0.0,,
572,Dave Snuggerud,23,BUF,RW,80,14,16,30,8,41,1.5,11,1,2,2,14,1,1,120,11.7,,
573,Daryl Stanley,27,VAN,D,23,1,1,2,-2,27,0.9,1,0,0,1,1,0,0,7,14.3,,
574,Sergei Starikov,31,NJD,D,16,0,1,1,-8,8,0.1,0,0,0,0,1,0,0,6,0.0,,
575,Peter Stastny*,33,TOT,C,74,29,44,73,-46,40,4.6,17,12,0,1,21,23,0,156,18.6,,
575,Peter Stastny*,33,QUE,C,62,24,38,62,-45,24,3.8,14,10,0,0,18,20,0,131,18.3,,
575,Peter Stastny*,33,NJD,C,12,5,6,11,-1,16,0.8,3,2,0,1,3,3,0,25,20.0,,
576,Thomas Steen,29,WIN,C,53,18,48,66,2,35,4.9,13,5,0,3,27,20,1,129,14.0,,
577,Ron Stern,23,VAN,RW,34,2,3,5,-17,208,-0.7,2,0,0,0,3,0,0,27,7.4,,
578,Kevin Stevens,24,PIT,LW,76,29,41,70,-13,171,4.6,17,12,0,1,31,10,0,179,16.2,,
579,Mike Stevens,24,TOR,LW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,,
580,Scott Stevens*,25,WSH,D,56,11,29,40,1,154,5.8,4,7,0,0,16,13,0,143,7.7,,
581,Doug Sulliman,30,PHI,RW,28,3,4,7,4,0,0.1,3,0,0,0,4,0,0,28,10.7,,
582,Patrik Sundström,28,NJD,C,74,27,49,76,15,34,6.0,18,8,1,0,37,10,2,142,19.0,,
583,Peter Sundstrom,28,NJD,LW,21,1,2,3,1,4,-0.2,1,0,0,0,2,0,0,16,6.3,,
584,Gary Suter,25,CGY,D,76,16,60,76,4,97,9.2,11,5,0,1,21,38,1,211,7.6,,
585,Brent Sutter,27,NYI,C,67,33,35,68,9,65,6.0,13,17,3,3,24,10,1,198,16.7,,
586,Duane Sutter,29,CHI,C,72,4,14,18,-2,156,-0.4,4,0,0,1,13,1,0,70,5.7,,
587,Rich Sutter,26,TOT,RW,74,11,9,20,-3,155,0.5,10,0,1,1,8,0,1,122,9.0,,
587,Rich Sutter,26,VAN,RW,62,9,9,18,-1,133,0.6,8,0,1,1,8,0,1,100,9.0,,
587,Rich Sutter,26,STL,RW,12,2,0,2,-2,22,-0.1,2,0,0,0,0,0,0,22,9.1,,
588,Ron Sutter,26,PHI,C,75,22,26,48,2,104,3.2,20,0,2,6,25,1,0,157,14.0,,
589,Petr Svoboda,23,MTL,D,60,5,31,36,20,98,6.3,3,2,0,2,14,17,0,90,5.6,,
590,Bob Sweeney,26,BOS,C,70,22,24,46,2,93,3.4,15,5,2,6,16,7,1,147,15.0,,
591,Don Sweeney,23,BOS,D,58,3,5,8,11,58,3.8,3,0,0,0,5,0,0,49,6.1,,
592,Phil Sykes,30,WIN,LW,48,9,6,15,-8,26,0.3,8,0,1,0,5,0,1,50,18.0,,
593,Peter Taglianetti,26,WIN,D,49,3,6,9,20,136,3.5,3,0,0,1,6,0,0,57,5.3,,
594,Tony Tanti,26,TOT,RW,78,28,36,64,-10,72,4.5,16,12,0,0,23,13,0,192,14.6,,
594,Tony Tanti,26,VAN,RW,41,14,18,32,1,50,2.5,9,5,0,0,12,6,0,103,13.6,,
594,Tony Tanti,26,PIT,RW,37,14,18,32,-11,22,2.0,7,7,0,0,11,7,0,89,15.7,,
595,Dave Taylor,34,LAK,RW,58,15,26,41,17,96,2.8,13,2,0,1,22,4,0,100,15.0,,
596,Michael Thelvén,29,BOS,D,6,0,2,2,3,23,0.6,0,0,0,0,2,0,0,8,0.0,,
597,Gilles Thibaudeau,26,TOT,C,41,11,15,26,8,30,1.8,8,3,0,2,11,4,0,67,16.4,,
597,Gilles Thibaudeau,26,TOR,C,21,7,11,18,6,13,1.4,4,3,0,2,7,4,0,44,15.9,,
597,Gilles Thibaudeau,26,NYI,C,20,4,4,8,2,17,0.4,4,0,0,0,4,0,0,23,17.4,,
598,Steve Thomas,26,CHI,RW,76,40,30,70,-3,91,6.0,27,13,0,7,25,5,0,235,17.0,,
599,Dave Thomlinson,23,STL,LW,19,1,2,3,-4,12,-0.3,1,0,0,0,2,0,0,17,5.9,,
600,Jim Thomson,24,NJD,RW,3,0,0,0,-3,31,-0.2,0,0,0,0,0,0,0,3,0.0,,
601,Mario Thyer,23,MNS,C,5,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,4,0.0,,
602,Esa Tikkanen,25,EDM,C,79,30,33,63,17,161,5.2,20,6,4,6,17,16,0,199,15.1,,
603,Tom Tilley,24,STL,D,34,0,5,5,10,6,2.0,0,0,0,0,5,0,0,19,0.0,,
604,Mark Tinordi,23,MNS,D,66,3,7,10,0,240,3.2,2,1,0,0,7,0,0,50,6.0,,
605,Dave Tippett,28,HAR,LW,66,8,19,27,0,32,1.0,7,0,1,3,17,0,2,91,8.8,,
606,Rick Tocchet,25,PHI,RW,75,37,59,96,4,196,7.9,21,15,1,0,39,18,2,269,13.8,,
607,Mike Tomlak,25,HAR,C,70,7,14,21,5,48,0.5,5,1,1,2,12,1,1,64,10.9,,
608,John Tonelli,32,LAK,LW,73,31,37,68,-8,62,4.8,16,15,0,4,28,9,0,163,19.0,,
609,Graeme Townshend,24,BOS,RW,4,0,0,0,-1,7,-0.1,0,0,0,0,0,0,0,3,0.0,,
610,Bryan Trottier*,33,NYI,C,59,13,11,24,-11,29,0.9,9,4,0,0,9,2,0,84,15.5,,
611,John Tucker,25,TOT,RW,46,10,21,31,8,12,2.1,8,2,0,1,14,6,1,69,14.5,,
611,John Tucker,25,WSH,RW,38,9,19,28,11,10,2.1,8,1,0,1,13,6,0,61,14.8,,
611,John Tucker,25,BUF,RW,8,1,2,3,-3,2,0.0,0,1,0,0,1,0,1,8,12.5,,
612,Allan Tuer,26,HAR,D,2,0,0,0,-1,6,0.0,0,0,0,0,0,0,0,0,,,
